,image_name,cam,moon,celsius,fahr,date
1897,TF_ACULEI_5366_DSCF5653.jpg,1,,20°C,,2021/06/20
1898,TF_ACULEI_7831_DSCF0113.jpg,1,,16°C,,2021/07/14
1899,TF_ACULEI_7205_DSCF7551.jpg,1,,19°C,,2021/07/03
1900,TF_ACULEI_6153_DSCF6476.jpg,1,,21°C,,2021/06/24
1901,TF_ACULEI_10304_IMAG0102.jpg,,,,,
1902,TF_ACULEI_14215_DSCF0953.jpg,6,,1°C,31°F,28/01/2023
1903,TF_ACULEI_2415_DSCF2425.jpg,1,,18°C,,2021/06/08
1904,TF_ACULEI_9708_DSCF0062.jpg,,,12 °C,,2021/11/15
1905,TF_ACULEI_1417_DSCF1321.jpg,1,,19 °C,,2021/06/01
1906,TF_ACULEI_4589_DSCF4852.jpg,1,,,,2021/06/18
1907,TF_ACULEI_6453_DSCF6805.jpg,1,,21°C,,2021/06/26
1908,TF_ACULEI_10653_IMAG0017.jpg,,,,,
1909,TF_ACULEI_4868_DSCF5138.jpg,1,,17°C,,2021/06/18
1910,TF_ACULEI_9887_DSCF0301.jpg,1,,17°C,,2021/11/24
1911,TF_ACULEI_13097_DSCF0009.jpg,CAMZ,,8°C,46°F,31/12/2022
1912,TF_ACULEI_16402_DSCF0043.jpg,,,,,
1913,TF_ACULEI_654_DSCF0508.jpg,,,11°C,,2021/05/25
1914,TF_ACULEI_13787_DSCF0558.jpg,6,,2°C,29°F,21/01/2023
1915,TF_ACULEI_16729_DSCF0115.jpg,6,,17°C,62°F,19/09/2023
1916,TF_ACULEI_10763_DSCF0048.jpg,,,,,
1917,TF_ACULEI_5848_DSCF6167.jpg,1,,20°C,,2021/06/22
1918,TF_ACULEI_15603_DSCF0425.jpg,6,,4°C,39°F,21/04/2023
1919,TF_ACULEI_13182_DSCF0036.jpg,6,,5°C,41°F,05/01/2023
1920,TF_ACULEI_9517_DSCF0366.jpg,1,,6°C,,2021/10/14
1921,TF_ACULEI_5575_DSCF5897.jpg,,,92°C,,2021/06/22
1922,TF_ACULEI_3156_DSCF3206.jpg,1,,,,2021/06/10
1923,TF_ACULEI_10145_IMAG0012.jpg,,,,,
1924,TF_ACULEI_14592_DSCF0179.jpg,6,,4°C,25°F,07/02/2023
1925,TF_ACULEI_3494_DSCF3712.jpg,,,,,2021/06/15
1926,TF_ACULEI_9411_DSCF0207.jpg,,,,,2021/10/07
1927,TF_ACULEI_6037_DSCF0417.jpg,2,,19°C,,2021/06/22
1928,TF_ACULEI_3664_DSCF3882.jpg,1,,,,2021/06/15
1929,TF_ACULEI_10063_DSCF0519.jpg,1,,6°C,,2021/12/08
1930,TF_ACULEI_10505_DSCF0321.jpg,4,,1°C,31°F,24/01/2022
1931,TF_ACULEI_14412_DSCF0027.jpg,4,,3°C,37°F,2023/01/31
1932,TF_ACULEI_6087_DSCF6403.jpg,1,,21°C,,2021/06/24
1933,TF_ACULEI_6841_DSCF7207.jpg,1,,20°C,,2021/06/28
1934,TF_ACULEI_3956_DSCF4174.jpg,1,,19 °C,,
1935,TF_ACULEI_1359_DSCF1263.jpg,1,,,,2021/06/01
1936,TF_ACULEI_12239_DSCF0066.jpg,5,,13°C,55°F,04/10/2022
1937,TF_ACULEI_13941_DSCF0708.jpg,6,,3°C,27 °F,23/01/2023
1938,TF_ACULEI_3149_DSCF3199.jpg,1,,18°C,,2021/06/10
1939,TF_ACULEI_3319_DSCF3428.jpg,,,18°C,,2021/06/15
1940,TF_ACULEI_805_DSCF0655.jpg,1,,,,2021/05/27
1941,TF_ACULEI_1217_IMAG0065.jpg,,,,,
1942,TF_ACULEI_8176_DSCF0265.jpg,,,25°C,,2021/07/22
1943,TF_ACULEI_541_DSCF0393.jpg,1,,11°C,,2021/05/25
1944,TF_ACULEI_16333_DSCF0318.jpg,4,,24°C,75°F,2023/07/13
1945,TF_ACULEI_10085_IMAG0135.jpg,,,,,
1946,TF_ACULEI_3476_DSCF3694.jpg,,,,,2021/06/15
1947,TF_ACULEI_2829_DSCF2864.jpg,1,,16°C,,2021/06/10
1948,TF_ACULEI_15018_DSCF0053.jpg,5,,8°C,46°F,12/03/2023
1949,TF_ACULEI_5525_DSCF5847.jpg,1,,22°C,,2021/06/22
1950,TF_ACULEI_15977_DSCF0278.jpg,CANT,,9°C,48°F,31/05/2023
1951,TF_ACULEI_5566_DSCF5888.jpg,1,,,,2021/06/22
1952,TF_ACULEI_15625_DSCF0268.jpg,4,,12°C,53°F,2023/04/23
1953,TF_ACULEI_8793_DSCF0869.jpg,1,,25°C,,2021/07/30
1954,TF_ACULEI_9310_DSCF0113.jpg,1,,11°C,,2021/09/24
1955,TF_ACULEI_12148_DSCF0081.jpg,4,,13°C,55°F,2022/09/29
1956,TF_ACULEI_14581_DSCF0108.jpg,4,,4°C,25°F,2023/02/06
1957,TF_ACULEI_3894_DSCF4112.jpg,1,,,,2021/06/16
1958,TF_ACULEI_15429_DSCF0147.jpg,4,,,41°F,2023/04/08
1959,TF_ACULEI_7581_DSCF7922.jpg,1,,21°C,,2021/07/09
1960,TF_ACULEI_5693_DSCF6015.jpg,1,,22°C,,2021/06/22
1961,TF_ACULEI_14486_DSCF0061.jpg,,,4°C,25°F,2023/02/03
1962,TF_ACULEI_5423_DSCF5746.jpg,1,,21°C,,2021/06/22
1963,TF_ACULEI_4307_DSCF4571.jpg,1,,,,2021/06/17
1964,TF_ACULEI_583_DSCF0435.jpg,1,,11°C,,2021/05/25
1965,TF_ACULEI_7529_DSCF7875.jpg,1,,,,2021/07/06
1966,TF_ACULEI_4337_DSCF4601.jpg,,,,,2021/06/17
1967,TF_ACULEI_5402_DSCF5713.jpg,1,,20 °C,,
1968,TF_ACULEI_6619_DSCF6982.jpg,1,,,,2021/06/27
1969,TF_ACULEI_4251_DSCF4515.jpg,1,,,,2021/06/17
1970,TF_ACULEI_12744_DSCF0245.jpg,4,,,37°F,2022/11/23
1971,TF_ACULEI_11766_DSCF0060.jpg,4,,25°C,77°F,02/08/2022
1972,TF_ACULEI_15329_DSCF0064.jpg,4,,9°C,48°F,2023/04/01
1973,TF_ACULEI_7615_DSCF7956.jpg,1,,21°C,,2021/07/09
1974,TF_ACULEI_2566_DSCF2569.jpg,1,,,,2021/06/08
1975,TF_ACULEI_15282_DSCF0043.jpg,4,,1°C,44°F,2023/03/30
1976,TF_ACULEI_6735_DSCF7101.jpg,1,,20°C,,2021/06/28
1977,TF_ACULEI_2671_DSCF2675.jpg,1,,18°C,,2021/06/08
1978,TF_ACULEI_14520_DSCF0142.jpg,6,,2°C,35°F,03/02/2023
1979,TF_ACULEI_14168_DSCF0901.jpg,6,,,,27/01/2023
1980,TF_ACULEI_9313_IMAG0052.jpg,,,,,
1981,TF_ACULEI_13245_DSCF0082.jpg,6,,5°C,41°F,07/01/2023
1982,TF_ACULEI_14146_DSCF0883.jpg,6,,,,26/01/2023
1983,TF_ACULEI_9238_DSCF0032.jpg,1,,16°C,,2021/09/13
1984,TF_ACULEI_9247_DSCF0041.jpg,1,,,,2021/09/16
1985,TF_ACULEI_13595_DSCF0258.jpg,4,,2°C,29°F,2023/01/19
1986,TF_ACULEI_7125_DSCF7471.jpg,1,,19°C,,2021/07/03
1987,TF_ACULEI_13202_DSCF0179.jpg,4,,6°C,42°F,2023/01/06
1988,TF_ACULEI_11128_DSCF0022.jpg,5,,11°C,51°F,14/05/2022
1989,TF_ACULEI_4174_DSCF4438.jpg,1,,17°C,,2021/06/17
1990,TF_ACULEI_10786_DSCF0050.jpg,,,,32°F,16/03/2022
1991,TF_ACULEI_197_IMAG0022.jpg,,,,,
1992,TF_ACULEI_14050_DSCF0322.jpg,4,,,32°F,2023/01/25
1993,TF_ACULEI_5628_DSCF5950.jpg,1,,22°C,,2021/06/22
1994,TF_ACULEI_7963_DSCF0052.jpg,,,25°C,,2021/07/22
1995,TF_ACULEI_7328_DSCF7674.jpg,1,,,,2021/07/03
1996,TF_ACULEI_11202_DSCF0085.jpg,,,,,
1997,TF_ACULEI_13461_DSCF0242.jpg,4,,,42°F,2023/01/16
1998,TF_ACULEI_8226_DSCF0315.jpg,,,25°C,,2021/07/22
1999,TF_ACULEI_10199_DSCF0037.jpg,4,,17°C,44°F,04/01/2022
2000,TF_ACULEI_15243_IMAG0007.jpg,,,,,
2001,TF_ACULEI_4002_DSCF4220.jpg,,,,,2021/06/16
2002,TF_ACULEI_9198_IMAG0074.jpg,,,,,
2003,TF_ACULEI_6212_DSCF6555.jpg,1,,22°C,,2021/06/25
2004,TF_ACULEI_15619_DSCF0261.jpg,4,,7°C,44°F,2023/04/22
2005,TF_ACULEI_9267_DSCF0074.jpg,1,,19°C,,2021/09/17
2006,TF_ACULEI_16120_DSCF0088.jpg,4,,17°C,62°F,2023/06/16
2007,TF_ACULEI_14497_DSCF0071.jpg,4,,4°C,39°F,2023/02/03
2008,TF_ACULEI_3306_DSCF3401.jpg,1,,18°C,,2021/06/14
2009,TF_ACULEI_5687_DSCF6009.jpg,CAMi,,22°C,,2021/06/22
2010,TF_ACULEI_3428_DSCF3645.jpg,1,,,,2021/06/15
2011,TF_ACULEI_15233_DSCF0021.jpg,4,,,42°F,2023/03/27
2012,TF_ACULEI_13087_DSCF0087.jpg,4,,9°C,48°F,2022/12/30
2013,TF_ACULEI_1532_DSCF1421.jpg,,,15°C,,2021/06/02
2014,TF_ACULEI_7239_DSCF7585.jpg,1,,20°C,,2021/07/03
2015,TF_ACULEI_12778_DSCF0126.jpg,5,,,41°F,25/11/2022
2016,TF_ACULEI_8131_DSCF0220.jpg,1,,25°C,,2021/07/22
2017,TF_ACULEI_3870_DSCF4088.jpg,1,,,,2021/06/16
2018,TF_ACULEI_11722_DSCF0028.jpg,4,,15°C,59°F,28/07/2022
2019,TF_ACULEI_15834_DSCF0369.jpg,4,,8°C,46°F,2023/05/16
2020,TF_ACULEI_9764_DSCF0117.jpg,1,,,,2021/11/18
2021,TF_ACULEI_15560_DSCF0229.jpg,4,,,44°F,2023/04/17
2022,TF_ACULEI_4277_DSCF4541.jpg,1,,,,2021/06/17
2023,TF_ACULEI_6047_DSCF6363.jpg,1,,20°C,,2021/06/24
2024,TF_ACULEI_2622_DSCF2626.jpg,1,,18°C,,2021/06/08
2025,TF_ACULEI_3578_DSCF3796.jpg,1,,20°C,,2021/06/15
2026,TF_ACULEI_3503_DSCF3721.jpg,1,,,,2021/06/15
2027,TF_ACULEI_13863_DSCF0635.jpg,6,,2°C,29°F,22/01/2023
2028,TF_ACULEI_16234_DSCF0187.jpg,4,,20°C,68°F,2023/06/28
2029,TF_ACULEI_15796_DSCF0295.jpg,4,,11°C,51°F,2023/05/11
2030,TF_ACULEI_14044_DSCF0319.jpg,4,,2°C,35°F,2023/01/24
2031,TF_ACULEI_10057_DSCF0513.jpg,1,,6°C,,2021/12/08
2032,TF_ACULEI_13056_DSCF0003.jpg,7,,4°C,39°F,28/12/2022
2033,TF_ACULEI_3896_DSCF4114.jpg,1,,,,2021/06/16
2034,TF_ACULEI_11069_DSCF0001.jpg,4,,10°C,50°F,01/05/2022
2035,TF_ACULEI_15902_DSCF0482.jpg,4,,14°C,57°F,2023/05/22
2036,TF_ACULEI_3640_DSCF3858.jpg,1,,,,
2037,TF_ACULEI_10094_DSCF0562.jpg,,,,,2021/12/15
2038,TF_ACULEI_13297_DSCF0125.jpg,6,,5°C,23°F,10/01/2023
2039,TF_ACULEI_6909_DSCF7275.jpg,1,,19°C,,2021/06/28
2040,TF_ACULEI_7284_DSCF7630.jpg,,,,,2021/07/03
2041,TF_ACULEI_16373_DSCF0018.jpg,,,,,
2042,TF_ACULEI_11536_DSCF0023.jpg,5,,22°C,71°F,03/07/2022
2043,TF_ACULEI_12963_DSCF0408.jpg,4,,,44°F,2022/12/17
2044,TF_ACULEI_9253_DSCF0047.jpg,1,,18°C,,2021/09/16
2045,TF_ACULEI_4659_DSCF4921.jpg,1,,,,2021/06/18
2046,TF_ACULEI_6314_DSCF6657.jpg,,,22°C,,2021/06/25
2047,TF_ACULEI_4134_DSCF4372.jpg,1,,17°C,,2021/06/17
2048,TF_ACULEI_2224_DSCF2234.jpg,1,,,,2021/06/08
2049,TF_ACULEI_1105_DSCF0961.jpg,1,,17°C,,2021/05/27
2050,TF_ACULEI_2138_DSCF2143.jpg,,,,,2021/06/08
2051,TF_ACULEI_7439_DSCF7777.jpg,1,,17°C,,2021/07/06
2052,TF_ACULEI_8748_DSCF0824.jpg,,,,,
2053,TF_ACULEI_10599_DSCF0026.jpg,4,,2°C,29°F,11/02/2022
2054,TF_ACULEI_6689_DSCF7052.jpg,1,,19°C,,2021/06/27
2055,TF_ACULEI_14228_DSCF0966.jpg,6,,2°C,29°F,28/01/2023
2056,TF_ACULEI_13311_DSCF0151.jpg,6,,6°C,22°F,11/01/2023
2057,TF_ACULEI_10036_DSCF0492.jpg,1,,6°C,,2021/12/08
2058,TF_ACULEI_7002_DSCF7368.jpg,1,,19°C,,2021/06/28
2059,TF_ACULEI_803_DSCF0653.jpg,1,,17°C,,2021/05/27
2060,TF_ACULEI_2133_DSCF2138.jpg,,,,,2021/06/08
2061,TF_ACULEI_13813_DSCF0587.jpg,6,,2°C,29°F,21/01/2023
2062,TF_ACULEI_15827_DSCF0366.jpg,4,,71°C,44°F,2023/05/16
2063,TF_ACULEI_4596_DSCF4859.jpg,1,,,,2021/06/18
2064,TF_ACULEI_9398_IMAG0100.jpg,,,,,
2065,TF_ACULEI_11386_DSCF0133.jpg,,,,,
2066,TF_ACULEI_15351_DSCF0197.jpg,6,,2°C,,03/04/2023
2067,TF_ACULEI_564_DSCF0416.jpg,1,,11°C,,2021/05/25
2068,TF_ACULEI_4085_DSCF4307.jpg,1,,,,2021/06/16
2069,TF_ACULEI_8736_DSCF0812.jpg,,,24°C,,2021/07/30
2070,TF_ACULEI_10042_DSCF0498.jpg,1,,6°C,,2021/12/08
2071,TF_ACULEI_2867_DSCF2917.jpg,1,,,,2021/06/10
2072,TF_ACULEI_8810_DSCF0886.jpg,1,,24°C,,2021/07/30
2073,TF_ACULEI_16072_DSCF0693.jpg,4,,17°C,62°F,2023/06/07
2074,TF_ACULEI_13938_DSCF0705.jpg,6,,3°C,27°F,23/01/2023
2075,TF_ACULEI_3653_DSCF3871.jpg,,,,,2021/06/15
2076,TF_ACULEI_14859_DSCF0022.jpg,4,,,42°F,2023/02/25
2077,TF_ACULEI_10464_DSCF0271.jpg,4,,,32°F,20/01/2022
2078,TF_ACULEI_15841_DSCF0389.jpg,4,,811°C,51°F,2023/05/17
2079,TF_ACULEI_6627_DSCF6990.jpg,1,,20°C,,2021/06/27
2080,TF_ACULEI_14575_DSCF0167.jpg,6,,6°C,22°F,06/02/2023
2081,TF_ACULEI_14725_DSCF0273.jpg,6,,,32°F,16/02/2023
2082,TF_ACULEI_1305_DSCF1209.jpg,1,,19°C,,2021/06/01
2083,TF_ACULEI_10231_DSCF0001.jpg,1,,9°C,,2022/01/04
2084,TF_ACULEI_5097_DSCF5384.jpg,1,,21°C,,2021/06/20
2085,TF_ACULEI_9925_DSCF0339.jpg,1,,8 °C,,2021/11/24
2086,TF_ACULEI_15389_DSCF0108.jpg,4,,4°C,39°F,2023/04/06
2087,TF_ACULEI_10767_DSCF0204.jpg,4,,4°C,25°F,14/03/2022
2088,TF_ACULEI_630_DSCF0482.jpg,,,11°C,,2021/05/25
2089,TF_ACULEI_13128_DSCF0121.jpg,4,,5°C,41°F,2023/01/02
2090,TF_ACULEI_7279_DSCF7625.jpg,1,,,,2021/07/03
2091,TF_ACULEI_9691_DSCF0042.jpg,1,,,,2021/11/15
2092,TF_ACULEI_13348_IMAG0068.jpg,,,,,
2093,TF_ACULEI_12576_DSCF0126.jpg,CAMA,,5°C,41°F,2022/11/14
2094,TF_ACULEI_4842_DSCF5113.jpg,1,,18°C,,2021/06/18
2095,TF_ACULEI_14603_DSCF0016.jpg,5,,6°C,22°F,08/02/2023
2096,TF_ACULEI_9064_IMAG0003.jpg,,,,,
2097,TF_ACULEI_11598_DSCF0035.jpg,4,,11°C,51°F,14/07/2022
2098,TF_ACULEI_3249_DSCF3297.jpg,1,,16°C,,2021/06/12
2099,TF_ACULEI_9317_DSCF0115.jpg,1,,19°C,,2021/09/25
2100,TF_ACULEI_919_DSCF0775.jpg,1,,16°C,,2021/05/27
2101,TF_ACULEI_13161_DSCF0156.jpg,4,,,41°F,2023/01/04
2102,TF_ACULEI_9234_DSCF0028.jpg,1,,22°C,,2021/09/11
2103,TF_ACULEI_15414_DSCF0132.jpg,4,,,42°F,2023/04/07
2104,TF_ACULEI_15583_DSCF0387.jpg,6,,6°C,42°F,18/04/2023
2105,TF_ACULEI_4426_DSCF4690.jpg,1,,,,2021/06/17
2106,TF_ACULEI_4206_DSCF4470.jpg,,,,,2021/06/17
2107,TF_ACULEI_10848_DSCF0089.jpg,5,,10°C,50°F,29/03/2022
2108,TF_ACULEI_3329_DSCF3547.jpg,1,,,,2021/06/15
2109,TF_ACULEI_13952_DSCF0719.jpg,6,,3°C,27°F,23/01/2023
2110,TF_ACULEI_9685_DSCF0028.jpg,1,,17°C,,2021/11/14
2111,TF_ACULEI_849_DSCF0705.jpg,1,,16°C,,2021/05/27
2112,TF_ACULEI_12321_DSCF0099.jpg,5,,14°C,,
2113,TF_ACULEI_10133_DSCF0590.jpg,,,,,2021/12/21
2114,TF_ACULEI_14875_DSCF0035.jpg,4,,9°C,48°F,2023/02/25
2115,TF_ACULEI_1546_DSCF1435.jpg,1,,,,2021/06/02
2116,TF_ACULEI_7544_DSCF0013.jpg,2,,,,2021/07/09
2117,TF_ACULEI_2347_DSCF2357.jpg,,,,,2021/06/08
2118,TF_ACULEI_12147_DSCF0078.jpg,4,,15°C,59°F,2022/09/29
2119,TF_ACULEI_12610_IMAG0084.jpg,,,,,
2120,TF_ACULEI_168_DSCF0103.jpg,1,,,,2021/03/02
2121,TF_ACULEI_10988_DSCF0046.jpg,,,,41°F,15/04/2022
2122,TF_ACULEI_5265_DSCF5552.jpg,1,,20°C,,2021/06/20
2123,TF_ACULEI_15516_DSCF0189.jpg,4,,2°C,35°F,2023/04/13
2124,TF_ACULEI_14957_DSCF0084.jpg,4,,3°C,37°F,2023/03/06
2125,TF_ACULEI_10650_DSCF0023.jpg,5,,2°C,35°F,16/02/2022
2126,TF_ACULEI_15104_DSCF0165.jpg,4,,,42°F,2023/03/18
2127,TF_ACULEI_15375_DSCF0100.jpg,4,,,32°F,2023/04/05
2128,TF_ACULEI_10979_DSCF0013.jpg,5,,13°C,55°F,14/04/2022
2129,TF_ACULEI_12489_DSCF0560.jpg,4,,6°C,42°F,2022/11/02
2130,TF_ACULEI_13869_DSCF0641.jpg,6,,2°C,29°F,22/01/2023
2131,TF_ACULEI_2612_DSCF2616.jpg,1,,18°C,,2021/06/08
2132,TF_ACULEI_11126_DSCF0043.jpg,4,,10°C,50°F,13/05/2022
2133,TF_ACULEI_13394_DSCF0211.jpg,6,,2°C,35°F,14/01/2023
2134,TF_ACULEI_12026_DSCF0014.jpg,,,16°C,60°F,19/09/2022
2135,TF_ACULEI_6129_DSCF6448.jpg,1,,21°C,,2021/06/24
2136,TF_ACULEI_8501_DSCF0576.jpg,1,,21°C,,2021/07/28
2137,TF_ACULEI_10639_DSCF0057.jpg,4,,4°C,39°F,15/02/2022
2138,TF_ACULEI_14230_DSCF0968.jpg,6,,1°C,31°F,28/01/2023
2139,TF_ACULEI_15181_DSCF0013.jpg,6,,,41°F,23/03/2023
2140,TF_ACULEI_14045_DSCF0320.jpg,4,,2°C,35°F,2023/01/24
2141,TF_ACULEI_1275_DSCF1145.jpg,1,,18°C,,2021/06/01
2142,TF_ACULEI_4692_DSCF4956.jpg,1,,17°C,,2021/06/18
2143,TF_ACULEI_15410_DSCF0128.jpg,4,,17°C,44°F,2023/04/07
2144,TF_ACULEI_15232_DSCF0020.jpg,4,,6°C,42°F,2023/03/27
2145,TF_ACULEI_5349_DSCF5636.jpg,1,,20°C,,2021/06/20
2146,TF_ACULEI_949_DSCF0805.jpg,,,16°C,,2021/05/27
2147,TF_ACULEI_3977_DSCF4195.jpg,1,,,,2021/06/16
2148,TF_ACULEI_3040_DSCF3090.jpg,1,,,,2021/06/10
2149,TF_ACULEI_16275_DSCF0237.jpg,4,,20°C,68°F,2023/07/05
2150,TF_ACULEI_12765_DSCF0268.jpg,4,,,33°F,2022/11/24
2151,TF_ACULEI_3485_DSCF3703.jpg,1,,20°C,,2021/06/15
2152,TF_ACULEI_471_DSCF0304.jpg,1,,11°C,,2021/05/25
2153,TF_ACULEI_5649_DSCF5971.jpg,1,,,,2021/06/22
2154,TF_ACULEI_1104_DSCF0960.jpg,1,,177°C,,2021/05/27
2155,TF_ACULEI_14601_DSCF0195.jpg,6,,6°C,22°F,08/02/2023
2156,TF_ACULEI_7105_DSCF7442.jpg,1,,,,2021/07/03
2157,TF_ACULEI_8622_DSCF0703.jpg,1,,21°C,,2021/07/28
2158,TF_ACULEI_880_DSCF0736.jpg,1,,,,2021/05/27
2159,TF_ACULEI_302_DSCF0083.jpg,1,,,,2021/05/21
2160,TF_ACULEI_6516_DSCF6870.jpg,1,,21°C,,2021/06/27
2161,TF_ACULEI_9588_DSCF0392.jpg,,,,,
2162,TF_ACULEI_6217_DSCF6560.jpg,1,,22°C,,2021/06/25
2163,TF_ACULEI_13387_DSCF0207.jpg,6,,,41°F,13/01/2023
2164,TF_ACULEI_1731_DSCF1653.jpg,1,,,,2021/06/04
2165,TF_ACULEI_4624_DSCF4887.jpg,1,,19°C,,2021/06/18
2166,TF_ACULEI_10815_DSCF0067.jpg,,,,,18/03/2022
2167,TF_ACULEI_15207_DSCF0007.jpg,4,,10 °C,,2023/03/25
2168,TF_ACULEI_5046_DSCF5333.jpg,1,,20°C,,2021/06/20
2169,TF_ACULEI_12043_DSCF0040.jpg,5,,717°C,44°F,22/09/2022
2170,TF_ACULEI_12557_DSCF0097.jpg,4,,9°C,48°F,2022/11/13
2171,TF_ACULEI_3644_DSCF3862.jpg,1,,,,2021/06/15
2172,TF_ACULEI_1887_DSCF1861.jpg,1,,15°C,,2021/06/07
2173,TF_ACULEI_6030_DSCF6348.jpg,CAMi,,20°C,,2021/06/22
2174,TF_ACULEI_10568_DSCF0001.jpg,,,12°C,53°F,08/02/2022
2175,TF_ACULEI_12944_DSCF0312.jpg,5,,2°C,35°F,15/12/2022
2176,TF_ACULEI_1956_DSCF1932.jpg,1,,15°C,,2021/06/07
2177,TF_ACULEI_3280_DSCF3358.jpg,1,,,,2021/06/13
2178,TF_ACULEI_16325_DSCF0300.jpg,4,,26°C,78°F,2023/07/10
2179,TF_ACULEI_15006_DSCF0109.jpg,4,,,42°F,2023/03/11
2180,TF_ACULEI_11274_DSCF0075.jpg,5,,11°C,51°F,21/05/2022
2181,TF_ACULEI_9122_IMAG0086.jpg,,,,,
2182,TF_ACULEI_4919_DSCF5199.jpg,1,,,,2021/06/20
2183,TF_ACULEI_11874_DSCF0007.jpg,5,,18°C,64°F,16/08/2022
2184,TF_ACULEI_10396_DSCF0170.jpg,4,,,31°F,11/01/2022
2185,TF_ACULEI_7225_DSCF7571.jpg,1,,19°C,,2021/07/03
2186,TF_ACULEI_7979_DSCF0068.jpg,,,25°C,,2021/07/22
2187,TF_ACULEI_1607_DSCF1496.jpg,1,,15°C,,2021/06/02
2188,TF_ACULEI_9857_DSCF0258.jpg,1,,10°C,,2021/11/23
2189,TF_ACULEI_14762_DSCF0287.jpg,6,,6°C,,19/02/2023
2190,TF_ACULEI_1169_DSCF1035.jpg,1,,16°C,,2021/05/27
2191,TF_ACULEI_1399_DSCF1303.jpg,,,,,2021/06/01
2192,TF_ACULEI_2893_DSCF2943.jpg,1,,,,2021/06/10
2193,TF_ACULEI_1649_DSCF1538.jpg,1,,15°C,,2021/06/02
2194,TF_ACULEI_16683_DSCF0052.jpg,5,,16°C,60°F,05/09/2023
2195,TF_ACULEI_5094_DSCF5381.jpg,1,,21°C,,2021/06/20
2196,TF_ACULEI_15509_IMAG0115.jpg,,,,,
2197,TF_ACULEI_2024_DSCF2026.jpg,,,,,2021/06/07
2198,TF_ACULEI_12355_DSCF0123.jpg,5,,10°C,50°F,14/10/2022
2199,TF_ACULEI_4825_DSCF5096.jpg,1,,18°C,,2021/06/18
2200,TF_ACULEI_14955_DSCF0082.jpg,4,,3°C,37°F,2023/03/06
2201,TF_ACULEI_11184_DSCF0068.jpg,4,,10°C,50°F,16/05/2022
2202,TF_ACULEI_10394_DSCF0013.jpg,1,,2°C,,2022/01/11
2203,TF_ACULEI_13741_DSCF0279.jpg,4,,,32°F,2023/01/21
2204,TF_ACULEI_15427_DSCF0143.jpg,4,,4°C,39°F,2023/04/08
2205,TF_ACULEI_520_DSCF0354.jpg,1,,11°C,,2021/05/25
2206,TF_ACULEI_4439_DSCF4703.jpg,1,,20°C,,2021/06/17
2207,TF_ACULEI_10679_DSCF0089.jpg,4,,3°C,27°F,23/02/2022
2208,TF_ACULEI_1247_DSCF1117.jpg,1,,18°C,,2021/06/01
2209,TF_ACULEI_491_DSCF0324.jpg,1,,11°C,,2021/05/25
2210,TF_ACULEI_15508_IMAG0114.jpg,,,,,
2211,TF_ACULEI_1826_DSCF1777.jpg,1,,16°C,,2021/06/07
2212,TF_ACULEI_13451_DSCF0228.jpg,6,,7°C,44°F,16/01/2023
2213,TF_ACULEI_4398_DSCF4662.jpg,,,,,2021/06/17
2214,TF_ACULEI_7663_DSCF8004.jpg,1,,,,2021/07/09
2215,TF_ACULEI_15273_DSCF0116.jpg,6,,11°C,51°F,29/03/2023
2216,TF_ACULEI_7479_DSCF7817.jpg,1,,17°C,,2021/07/06
2217,TF_ACULEI_15234_DSCF0022.jpg,4,,2°C,35°F,2023/03/28
2218,TF_ACULEI_6599_DSCF6962.jpg,1,,20°C,,2021/06/27
2219,TF_ACULEI_12282_DSCF0074.jpg,7,,10°C,50°F,08/10/2022
2220,TF_ACULEI_15985_DSCF0595.jpg,4,,15°C,59°F,2023/05/31
2221,TF_ACULEI_3623_DSCF3841.jpg,1,,,,2021/06/15
2222,TF_ACULEI_14370_DSCF0070.jpg,6,,1°C,33°F,31/01/2023
2223,TF_ACULEI_13893_DSCF0665.jpg,6,,,32°F,22/01/2023
2224,TF_ACULEI_85_DSCF0034.jpg,CAM.,,4°C,39°F,18/01/2021
2225,TF_ACULEI_13004_DSCF0443.jpg,4,,,44°F,2022/12/23
2226,TF_ACULEI_9914_DSCF0328.jpg,1,,17°C,,2021/11/24
2227,TF_ACULEI_14206_DSCF0944.jpg,6,,1°C,31°F,28/01/2023
2228,TF_ACULEI_575_DSCF0427.jpg,,,,,2021/05/25
2229,TF_ACULEI_6107_DSCF6423.jpg,1,,21°C,,2021/06/24
2230,TF_ACULEI_7545_DSCF7886.jpg,1,,21°C,,2021/07/09
2231,TF_ACULEI_7044_DSCF7406.jpg,,,,,
2232,TF_ACULEI_1258_DSCF1128.jpg,1,,18°C,,2021/06/01
2233,TF_ACULEI_1832_DSCF1783.jpg,1,,,,2021/06/07
2234,TF_ACULEI_2629_DSCF2633.jpg,1,,18°C,,2021/06/08
2235,TF_ACULEI_2121_DSCF2126.jpg,1,,17°C,,2021/06/08
2236,TF_ACULEI_14700_DSCF0186.jpg,4,,,42°F,2023/02/15
2237,TF_ACULEI_6762_DSCF7128.jpg,1,,20°C,,2021/06/28
2238,TF_ACULEI_9850_DSCF0251.jpg,1,,10°C,,2021/11/23
2239,TF_ACULEI_7650_DSCF7991.jpg,1,,,,2021/07/09
2240,TF_ACULEI_1012_DSCF0868.jpg,1,,16°C,,2021/05/27
2241,TF_ACULEI_9773_DSCF0166.jpg,1,,5°C,,2021/11/20
